날짜,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
2008/08/22,"1,496.91",-15.68,-1.04,"1,508.67","1,508.67","1,477.55","226,289","3,728,778","761,543,262"
2008/08/21,"1,512.59",-28.12,-1.83,"1,539.55","1,540.45","1,511.69","259,520","3,847,210","769,165,880"
2008/08/20,"1,540.71",-0.70,-0.05,"1,531.87","1,549.53","1,524.87","243,670","3,709,528","783,464,868"
2008/08/19,"1,541.41",-26.30,-1.68,"1,554.21","1,554.92","1,528.31","261,100","3,396,235","784,007,020"
2008/08/18,"1,567.71",-4.48,-0.28,"1,579.13","1,582.76","1,561.57","260,761","3,451,217","797,393,306"
2008/08/14,"1,572.19",9.47,0.61,"1,553.65","1,578.30","1,553.65","247,613","3,722,498","799,621,224"
2008/08/13,"1,562.72",-14.40,-0.91,"1,572.87","1,581.46","1,553.94","231,583","3,360,028","794,925,095"
2008/08/12,"1,577.12",-3.97,-0.25,"1,581.10","1,590.12","1,570.88","251,631","4,331,102","802,218,808"
2008/08/11,"1,581.09",12.37,0.79,"1,592.30","1,597.31","1,581.09","254,544","4,356,404","803,931,168"
2008/08/08,"1,568.72",4.72,0.30,"1,547.70","1,573.18","1,544.10","221,286","3,784,312","797,522,970"
2008/08/07,"1,564.00",-14.71,-0.93,"1,577.36","1,582.51","1,553.21","219,017","4,045,087","794,876,682"
2008/08/06,"1,578.71",43.17,2.81,"1,567.30","1,580.25","1,560.88","276,646","4,666,220","802,342,383"
2008/08/05,"1,535.54",-7.51,-0.49,"1,540.32","1,556.96","1,533.43","244,785","5,226,107","780,386,410"
2008/08/04,"1,543.05",-30.72,-1.95,"1,567.01","1,571.23","1,531.52","246,520","4,214,140","783,995,138"
2008/08/01,"1,573.77",-20.90,-1.31,"1,578.55","1,587.49","1,562.29","231,176","3,325,914","799,270,323"
2008/07/31,"1,594.67",16.97,1.08,"1,583.99","1,600.15","1,577.81","233,013","4,212,756","809,816,923"
2008/07/30,"1,577.70",10.50,0.67,"1,594.04","1,595.84","1,572.17","265,697","4,752,420","801,083,992"
2008/07/29,"1,567.20",-31.09,-1.95,"1,572.16","1,573.62","1,542.89","261,582","4,183,630","795,832,554"
2008/07/28,"1,598.29",0.36,0.02,"1,609.57","1,611.15","1,588.56","252,277","3,987,681","811,751,990"
2008/07/25,"1,597.93",-28.21,-1.73,"1,595.28","1,610.45","1,589.48","266,623","4,371,262","811,865,458"
2008/07/24,"1,626.14",34.38,2.16,"1,603.52","1,627.87","1,603.24","347,691","5,926,642","826,738,890"
2008/07/23,"1,591.76",30.53,1.96,"1,586.27","1,598.89","1,577.94","351,644","5,508,271","808,760,512"
2008/07/22,"1,561.23",-1.69,-0.11,"1,551.09","1,563.75","1,549.00","252,499","3,453,752","793,477,378"
2008/07/21,"1,562.92",52.93,3.51,"1,530.68","1,569.45","1,530.05","296,053","5,139,684","794,472,317"
2008/07/18,"1,509.99",-15.57,-1.02,"1,542.73","1,542.91","1,504.00","304,142","4,128,174","767,647,384"
2008/07/17,"1,525.56",18.16,1.20,"1,541.38","1,546.84","1,524.85","319,702","4,589,686","775,482,354"
2008/07/16,"1,507.40",-1.93,-0.13,"1,518.57","1,529.87","1,488.75","296,909","4,991,654","765,962,455"
2008/07/15,"1,509.33",-49.29,-3.16,"1,550.95","1,550.95","1,506.41","297,854","4,684,395","766,906,301"
2008/07/14,"1,558.62",-8.89,-0.57,"1,562.88","1,581.70","1,554.01","257,133","3,834,949","791,823,274"
2008/07/11,"1,567.51",30.08,1.96,"1,543.01","1,573.06","1,526.67","326,548","5,117,490","796,393,760"
2008/07/10,"1,537.43",18.05,1.19,"1,498.78","1,542.34","1,495.44","354,189","6,280,549","781,213,394"
2008/07/09,"1,519.38",-14.09,-0.92,"1,557.07","1,563.07","1,519.05","328,759","5,263,335","772,642,471"
2008/07/08,"1,533.47",-46.25,-2.93,"1,577.04","1,577.04","1,509.20","332,006","5,349,507","779,600,270"
2008/07/07,"1,579.72",1.78,0.11,"1,568.25","1,583.49","1,560.00","250,026","4,208,846","803,001,170"
2008/07/04,"1,577.94",-28.60,-1.78,"1,604.47","1,610.65","1,574.60","246,967","4,117,222","802,124,179"
2008/07/03,"1,606.54",-17.06,-1.05,"1,591.21","1,616.65","1,580.83","352,001","5,808,379","816,360,745"
2008/07/02,"1,623.60",-42.86,-2.57,"1,665.52","1,667.97","1,607.88","335,993","5,328,048","824,930,601"
2008/07/01,"1,666.46",-8.46,-0.51,"1,675.70","1,681.45","1,652.03","278,015","4,318,384","846,782,933"
2008/06/30,"1,674.92",-9.53,-0.57,"1,682.86","1,689.61","1,671.11","261,908","3,895,067","850,869,790"
2008/06/27,"1,684.45",-33.21,-1.93,"1,673.27","1,685.88","1,669.69","285,310","4,113,654","855,523,338"
2008/06/26,"1,717.66",-0.13,-0.01,"1,717.57","1,734.86","1,714.38","328,759","3,978,597","872,212,299"
2008/06/25,"1,717.79",6.95,0.41,"1,710.45","1,717.81","1,695.01","345,354","4,210,481","872,031,354"
2008/06/24,"1,710.84",-4.75,-0.28,"1,706.92","1,717.23","1,699.81","364,190","3,991,617","868,644,430"
2008/06/23,"1,715.59",-15.41,-0.89,"1,705.61","1,720.74","1,694.79","303,197","3,768,630","871,064,720"
2008/06/20,"1,731.00",-9.72,-0.56,"1,752.95","1,755.60","1,723.41","331,018","4,305,860","879,059,014"
2008/06/19,"1,740.72",-33.41,-1.88,"1,756.36","1,757.26","1,731.51","401,514","4,728,263","883,817,783"
2008/06/18,"1,774.13",23.42,1.34,"1,745.50","1,775.11","1,742.68","343,036","4,364,611","900,921,607"
2008/06/17,"1,750.71",-10.11,-0.57,"1,766.34","1,767.50","1,738.71","334,937","4,892,638","889,169,877"
2008/06/16,"1,760.82",13.47,0.77,"1,763.86","1,768.63","1,755.55","375,411","4,698,238","894,239,526"
2008/06/13,"1,747.35",7.99,0.46,"1,753.67","1,760.72","1,730.25","402,038","5,522,860","887,347,146"
2008/06/12,"1,739.36",-42.31,-2.37,"1,755.90","1,761.29","1,739.36","379,807","6,840,657","883,203,043"
2008/06/11,"1,781.67",7.29,0.41,"1,781.14","1,786.98","1,760.66","282,784","5,028,261","904,488,738"
2008/06/10,"1,774.38",-34.58,-1.91,"1,813.36","1,814.06","1,765.35","322,795","5,387,113","900,231,545"
2008/06/09,"1,808.96",-23.35,-1.27,"1,787.90","1,810.21","1,785.16","249,280","4,984,031","918,077,865"
2008/06/05,"1,832.31",-1.50,-0.08,"1,830.14","1,832.82","1,816.35","274,963","4,966,611","930,285,342"
2008/06/04,"1,833.81",14.42,0.79,"1,821.30","1,836.13","1,813.12","235,894","4,254,571","930,882,378"
2008/06/03,"1,819.39",-28.14,-1.52,"1,832.31","1,836.71","1,814.50","258,920","4,860,514","923,646,821"
2008/06/02,"1,847.53",-4.49,-0.24,"1,848.30","1,853.50","1,831.66","234,490","4,523,619","937,752,742"
2008/05/30,"1,852.02",10.80,0.59,"1,846.98","1,852.36","1,833.42","287,614","6,235,361","940,202,137"
2008/05/29,"1,841.22",35.58,1.97,"1,819.33","1,842.56","1,819.33","298,969","5,182,247","934,434,305"
2008/05/28,"1,805.64",-19.59,-1.07,"1,835.38","1,835.71","1,802.01","299,607","5,248,712","915,885,584"
2008/05/27,"1,825.23",24.65,1.37,"1,806.20","1,825.48","1,806.20","260,268","4,700,273","925,831,631"
2008/05/26,"1,800.58",-27.36,-1.50,"1,813.63","1,820.74","1,791.40","281,848","5,344,160","913,258,661"
2008/05/23,"1,827.94",-7.48,-0.41,"1,836.42","1,840.78","1,826.16","299,062","4,761,917","927,423,225"
2008/05/22,"1,835.42",-12.09,-0.65,"1,826.06","1,836.63","1,810.68","357,259","5,682,711","931,402,443"
2008/05/21,"1,847.51",-25.64,-1.37,"1,848.97","1,861.58","1,844.95","315,979","6,291,082","937,346,379"
2008/05/20,"1,873.15",-12.22,-0.65,"1,886.52","1,889.85","1,857.05","336,306","6,290,037","950,155,035"
2008/05/19,"1,885.37",-3.51,-0.19,"1,893.54","1,901.13","1,875.05","355,995","7,004,371","956,491,008"
2008/05/16,"1,888.88",3.17,0.17,"1,893.99","1,899.57","1,882.69","301,669","6,922,363","958,637,665"
2008/05/15,"1,885.71",41.96,2.28,"1,852.74","1,886.95","1,852.67","414,795","7,361,244","957,148,601"
2008/05/14,"1,843.75",0.95,0.05,"1,841.44","1,848.02","1,828.07","297,692","5,828,236","935,951,702"
2008/05/13,"1,842.80",19.10,1.05,"1,829.37","1,842.80","1,813.98","265,300","5,767,478","935,576,536"
2008/05/09,"1,823.70",-24.30,-1.31,"1,854.73","1,854.73","1,818.27","280,073","5,886,208","925,752,946"
2008/05/08,"1,848.00",-6.01,-0.32,"1,831.17","1,854.55","1,830.46","319,209","6,151,300","938,122,437"
2008/05/07,"1,854.01",-5.05,-0.27,"1,863.77","1,868.09","1,839.76","384,071","6,699,853","941,276,768"
2008/05/06,"1,859.06",10.79,0.58,"1,849.81","1,859.27","1,843.36","303,686","5,948,015","943,866,662"
2008/05/02,"1,848.27",22.80,1.25,"1,851.64","1,851.64","1,843.14","267,832","6,050,030","938,343,045"
2008/04/30,"1,825.47",13.96,0.77,"1,808.74","1,825.58","1,803.49","244,969","5,273,226","926,729,918"
2008/04/29,"1,811.51",-11.66,-0.64,"1,829.01","1,831.23","1,803.08","272,357","5,073,606","919,714,637"
2008/04/28,"1,823.17",-1.51,-0.08,"1,829.45","1,831.84","1,814.20","371,631","6,361,911","925,583,478"
2008/04/25,"1,824.68",25.34,1.41,"1,809.00","1,825.83","1,809.00","328,040","6,563,577","926,030,578"
2008/04/24,"1,799.34",-1.45,-0.08,"1,808.88","1,812.62","1,794.64","497,246","6,453,370","912,928,994"
2008/04/23,"1,800.79",13.30,0.74,"1,784.23","1,809.02","1,784.23","340,431","6,642,905","913,385,250"
2008/04/22,"1,787.49",-12.99,-0.72,"1,799.72","1,803.35","1,785.47","346,695","6,221,896","906,985,379"
2008/04/21,"1,800.48",28.58,1.61,"1,793.19","1,802.81","1,791.40","299,016","5,752,646","913,156,265"
2008/04/18,"1,771.90",3.23,0.18,"1,772.89","1,778.81","1,762.94","237,574","5,537,014","896,224,611"
2008/04/17,"1,768.67",10.11,0.57,"1,782.51","1,783.85","1,765.59","265,021","5,564,280","894,632,414"
2008/04/16,"1,758.56",16.39,0.94,"1,757.83","1,765.81","1,753.79","286,331","5,220,644","889,516,498"
2008/04/15,"1,742.17",-4.54,-0.26,"1,749.29","1,754.30","1,734.13","238,471","4,876,692","881,370,736"
2008/04/14,"1,746.71",-33.00,-1.85,"1,746.88","1,755.28","1,739.03","223,464","4,877,784","883,946,117"
2008/04/11,"1,779.71",15.07,0.85,"1,768.13","1,779.92","1,759.29","272,362","5,773,947","900,501,895"
2008/04/10,"1,764.64",9.93,0.57,"1,745.60","1,764.64","1,735.78","214,922","5,276,087","892,667,512"
2008/04/08,"1,754.71",-18.85,-1.06,"1,770.98","1,770.98","1,749.64","267,226","4,837,868","887,251,362"
2008/04/07,"1,773.56",7.07,0.40,"1,769.74","1,786.57","1,763.38","275,341","5,540,921","896,765,705"
2008/04/04,"1,766.49",2.86,0.16,"1,762.94","1,768.06","1,756.74","256,796","5,450,598","893,297,697"
2008/04/03,"1,763.63",21.44,1.23,"1,745.72","1,765.53","1,742.43","253,831","5,981,318","891,829,236"
2008/04/02,"1,742.19",39.94,2.35,"1,738.64","1,743.54","1,734.42","326,486","7,298,294","881,034,902"
2008/04/01,"1,702.25",-1.74,-0.10,"1,701.64","1,717.83","1,694.53","320,397","5,813,611","860,679,689"
2008/03/31,"1,703.99",2.16,0.13,"1,705.17","1,709.31","1,685.19","291,721","4,728,877","861,436,159"
2008/03/28,"1,701.83",25.59,1.53,"1,671.06","1,704.28","1,670.89","350,467","5,544,013","860,314,348"
2008/03/27,"1,676.24",-3.43,-0.20,"1,671.98","1,677.31","1,660.45","257,893","4,411,853","846,330,535"
2008/03/26,"1,679.67",4.74,0.28,"1,676.81","1,681.91","1,670.31","280,421","4,864,354","847,818,824"
2008/03/25,"1,674.93",19.63,1.19,"1,676.74","1,680.77","1,667.93","319,949","5,571,590","845,519,164"
2008/03/24,"1,655.30",9.61,0.58,"1,653.82","1,663.57","1,645.89","258,053","3,882,817","835,741,653"
2008/03/21,"1,645.69",22.30,1.37,"1,644.05","1,645.78","1,634.51","283,934","4,496,026","831,350,054"
2008/03/20,"1,623.39",1.16,0.07,"1,602.29","1,624.48","1,592.94","243,414","4,385,164","817,680,014"
2008/03/19,"1,622.23",33.48,2.11,"1,626.28","1,632.68","1,614.96","280,387","5,227,298","816,791,029"
2008/03/18,"1,588.75",14.31,0.91,"1,585.32","1,590.28","1,566.96","243,063","4,705,742","799,790,555"
2008/03/17,"1,574.44",-25.82,-1.61,"1,588.53","1,588.53","1,537.53","298,745","5,420,380","792,788,473"
2008/03/14,"1,600.26",-15.36,-0.95,"1,637.78","1,638.66","1,578.45","297,667","5,436,128","805,448,243"
2008/03/13,"1,615.62",-43.21,-2.60,"1,657.21","1,657.21","1,609.17","309,590","6,403,081","812,767,605"
2008/03/12,"1,658.83",17.35,1.06,"1,685.44","1,687.63","1,658.17","325,278","5,210,320","834,088,625"
2008/03/11,"1,641.48",16.31,1.00,"1,605.31","1,643.66","1,602.35","279,827","4,753,172","825,482,816"
2008/03/10,"1,625.17",-38.80,-2.33,"1,634.42","1,650.56","1,621.40","318,105","4,427,381","817,204,155"
2008/03/07,"1,663.97",-33.47,-1.97,"1,682.17","1,682.17","1,650.74","304,211","4,430,484","836,328,136"
2008/03/06,"1,697.44",20.34,1.21,"1,681.39","1,705.97","1,680.11","359,685","5,151,447","853,162,112"
2008/03/05,"1,677.10",0.92,0.05,"1,680.63","1,687.20","1,667.87","263,574","4,087,172","842,993,587"
2008/03/04,"1,676.18",4.45,0.27,"1,677.10","1,686.59","1,665.10","278,567","3,845,661","842,463,610"
2008/03/03,"1,671.73",-39.89,-2.33,"1,676.30","1,676.30","1,657.79","237,089","4,210,736","840,446,101"
2008/02/29,"1,711.62",-24.55,-1.41,"1,717.69","1,721.85","1,708.21","315,818","4,331,078","860,219,016"
2008/02/28,"1,736.17",15.28,0.89,"1,726.08","1,739.60","1,713.25","257,437","4,459,475","872,483,013"
2008/02/27,"1,720.89",11.76,0.69,"1,725.96","1,732.80","1,715.81","306,566","5,031,965","864,795,165"
2008/02/26,"1,709.13",0.00,0.00,"1,724.55","1,726.47","1,704.50","283,720","4,638,113","859,063,155"
2008/02/25,"1,709.13",22.68,1.34,"1,701.75","1,715.00","1,701.64","299,191","4,104,318","859,289,000"
2008/02/22,"1,686.45",-17.91,-1.05,"1,687.63","1,687.63","1,670.69","281,412","3,852,820","848,202,015"
2008/02/21,"1,704.36",16.45,0.97,"1,708.01","1,713.64","1,694.58","241,929","4,453,871","856,877,924"
2008/02/20,"1,687.91",-32.61,-1.90,"1,704.66","1,718.15","1,683.70","321,609","4,964,971","848,413,696"
2008/02/19,"1,720.52",24.28,1.43,"1,717.10","1,722.71","1,708.93","362,834","4,738,934","864,578,393"
2008/02/18,"1,696.24",1.47,0.09,"1,701.75","1,714.20","1,681.02","374,013","4,430,314","852,299,331"
2008/02/15,"1,694.77",-2.68,-0.16,"1,672.39","1,696.37","1,668.41","485,515","5,318,657","851,720,906"
2008/02/14,"1,697.45",65.67,4.02,"1,660.45","1,697.45","1,660.45","503,946","6,002,492","853,234,035"
2008/02/13,"1,631.78",-11.51,-0.70,"1,663.29","1,663.95","1,629.57","318,951","4,249,391","820,789,903"
2008/02/12,"1,643.29",2.62,0.16,"1,653.60","1,654.62","1,641.05","291,250","4,203,480","826,699,361"
2008/02/11,"1,640.67",-55.90,-3.29,"1,648.51","1,651.72","1,633.46","234,302","4,218,250","825,505,783"
2008/02/05,"1,696.57",6.44,0.38,"1,686.20","1,697.99","1,680.39","253,903","4,127,329","853,677,303"
2008/02/04,"1,690.13",55.60,3.40,"1,655.78","1,696.56","1,655.78","333,083","6,129,600","850,344,590"
2008/02/01,"1,634.53",9.85,0.61,"1,645.05","1,648.97","1,619.65","308,087","5,139,660","822,252,075"
2008/01/31,"1,624.68",35.62,2.24,"1,582.19","1,630.12","1,570.87","334,127","6,187,301","817,429,349"
2008/01/30,"1,589.06",-48.85,-2.98,"1,653.00","1,653.20","1,578.29","380,515","6,363,488","799,307,288"
2008/01/29,"1,637.91",10.72,0.66,"1,657.90","1,662.90","1,622.52","275,313","5,216,165","823,507,594"
2008/01/28,"1,627.19",-65.22,-3.85,"1,668.07","1,674.47","1,620.90","259,312","4,547,423","817,859,881"
2008/01/25,"1,692.41",29.41,1.77,"1,682.93","1,692.66","1,674.21","272,610","5,563,911","850,571,891"
2008/01/24,"1,663.00",34.58,2.12,"1,663.36","1,675.69","1,649.00","270,632","5,395,267","836,009,576"
2008/01/23,"1,628.42",19.40,1.21,"1,652.62","1,659.28","1,604.54","272,141","5,862,541","818,671,941"
2008/01/22,"1,609.02",-74.54,-4.43,"1,628.92","1,636.06","1,578.37","316,867","6,950,698","809,205,166"
2008/01/21,"1,683.56",-51.16,-2.95,"1,723.95","1,724.39","1,673.42","286,056","5,698,907","845,748,322"
2008/01/18,"1,734.72",11.17,0.65,"1,689.28","1,737.42","1,684.39","287,708","6,028,941","871,159,576"
2008/01/17,"1,723.55",18.58,1.09,"1,726.03","1,732.64","1,687.10","296,032","6,129,198","865,696,688"
2008/01/16,"1,704.97",-41.98,-2.40,"1,715.97","1,735.51","1,701.32","295,613","5,614,034","856,018,428"
2008/01/15,"1,746.95",-18.93,-1.07,"1,781.53","1,781.53","1,723.14","295,548","5,665,290","876,623,377"
2008/01/14,"1,765.88",-16.39,-0.92,"1,781.00","1,790.69","1,754.13","249,323","4,592,832","885,783,743"
2008/01/11,"1,782.27",-42.51,-2.33,"1,844.57","1,847.11","1,776.26","280,814","5,183,152","893,723,885"
2008/01/10,"1,824.78",-19.69,-1.07,"1,847.94","1,855.07","1,824.78","315,477","5,435,824","914,757,528"
2008/01/09,"1,844.47",18.24,1.00,"1,802.06","1,844.47","1,794.15","277,671","5,323,530","924,705,054"
2008/01/08,"1,826.23",-4.91,-0.27,"1,838.64","1,840.62","1,818.69","296,573","5,356,821","915,751,030"
2008/01/07,"1,831.14",-32.76,-1.76,"1,815.73","1,840.99","1,814.35","268,129","5,303,419","918,362,009"
2008/01/04,"1,863.90",11.17,0.60,"1,853.54","1,869.76","1,824.41","299,084","5,651,996","934,853,851"
2008/01/03,"1,852.73",-0.72,-0.04,"1,834.44","1,858.08","1,821.61","253,668","4,534,043","929,548,593"
2008/01/02,"1,853.45",-43.68,-2.30,"1,891.45","1,892.50","1,852.78","247,085","4,536,509","929,976,274"
2009/12/30,"1,682.77",10.29,0.62,"1,670.19","1,682.77","1,661.11","326,529","4,285,641","887,935,182"
2009/12/29,"1,672.48",-13.11,-0.78,"1,674.96","1,683.05","1,662.07","318,034","4,228,352","882,372,886"
2009/12/28,"1,685.59",3.25,0.19,"1,695.19","1,695.33","1,679.56","389,501","5,826,460","889,255,165"
2009/12/24,"1,682.34",20.99,1.26,"1,663.66","1,687.08","1,662.31","330,904","4,867,741","887,590,805"
2009/12/23,"1,661.35",5.81,0.35,"1,661.44","1,661.68","1,654.87","371,780","4,028,242","876,520,679"
2009/12/22,"1,655.54",11.31,0.69,"1,656.18","1,658.10","1,647.21","472,133","3,788,238","873,423,123"
2009/12/21,"1,644.23",-2.81,-0.17,"1,646.32","1,650.89","1,637.23","288,556","3,881,212","867,360,305"
2009/12/18,"1,647.04",-0.80,-0.05,"1,639.25","1,651.02","1,632.09","264,013","4,016,692","868,722,876"
2009/12/17,"1,647.84",-16.40,-0.99,"1,663.65","1,664.65","1,647.66","376,796","4,327,520","869,476,821"
2009/12/16,"1,664.24",-1.61,-0.10,"1,666.16","1,670.10","1,652.10","370,484","4,662,827","877,792,287"
2009/12/15,"1,665.85",1.08,0.06,"1,659.77","1,667.73","1,657.85","366,145","5,061,338","878,657,211"
2009/12/14,"1,664.77",7.87,0.47,"1,662.74","1,664.85","1,644.75","411,974","5,092,967","877,928,753"
2009/12/11,"1,656.90",4.17,0.25,"1,650.57","1,664.05","1,641.54","438,802","5,455,222","872,743,210"
2009/12/10,"1,652.73",18.56,1.14,"1,635.58","1,652.73","1,612.71","470,001","7,737,584","870,445,385"
2009/12/09,"1,634.17",6.39,0.39,"1,615.65","1,634.17","1,609.81","354,625","4,601,875","860,780,315"
2009/12/08,"1,627.78",-4.87,-0.30,"1,630.78","1,638.22","1,622.31","355,531","3,597,213","857,126,981"
2009/12/07,"1,632.65",7.89,0.49,"1,633.30","1,635.72","1,625.44","267,038","3,938,682","859,379,777"
2009/12/04,"1,624.76",9.76,0.60,"1,609.07","1,629.80","1,608.39","281,880","4,532,395","855,067,928"
2009/12/03,"1,615.00",23.37,1.47,"1,597.31","1,615.00","1,594.50","282,331","4,435,786","850,095,313"
2009/12/02,"1,591.63",21.91,1.40,"1,582.62","1,597.12","1,579.99","329,365","4,827,790","837,775,151"
2009/12/01,"1,569.72",14.12,0.91,"1,550.35","1,569.72","1,541.09","304,882","4,579,360","826,340,531"
2009/11/30,"1,555.60",31.10,2.04,"1,547.65","1,566.51","1,547.65","311,492","4,583,796","819,088,120"
2009/11/27,"1,524.50",-75.02,-4.69,"1,574.56","1,581.44","1,519.40","389,951","5,495,562","802,431,710"
2009/11/26,"1,599.52",-12.36,-0.77,"1,606.73","1,621.21","1,599.51","282,560","4,141,725","841,866,403"
2009/11/25,"1,611.88",5.46,0.34,"1,608.83","1,614.90","1,599.08","287,006","3,494,400","848,151,929"
2009/11/24,"1,606.42",-12.63,-0.78,"1,626.93","1,627.11","1,601.14","397,849","4,899,767","845,192,219"
2009/11/23,"1,619.05",-1.55,-0.10,"1,623.80","1,630.41","1,611.73","256,974","3,459,036","851,829,793"
2009/11/20,"1,620.60",0.06,0.00,"1,613.28","1,624.90","1,612.32","262,293","3,697,537","852,594,088"
2009/11/19,"1,620.54",16.57,1.03,"1,608.94","1,625.35","1,608.58","281,502","4,792,546","852,497,366"
2009/11/18,"1,603.97",17.99,1.13,"1,595.88","1,612.63","1,594.86","279,956","5,197,111","842,799,236"
2009/11/17,"1,585.98",-6.49,-0.41,"1,599.79","1,602.67","1,585.97","295,962","4,919,238","833,215,207"
2009/11/16,"1,592.47",20.48,1.30,"1,577.63","1,592.48","1,566.83","246,309","4,018,462","836,495,190"
2009/11/13,"1,571.99",-0.74,-0.05,"1,581.60","1,587.07","1,561.93","260,027","4,194,425","825,815,430"
2009/11/12,"1,572.73",-22.09,-1.39,"1,598.55","1,603.01","1,572.72","282,770","4,843,811","826,249,190"
2009/11/11,"1,594.82",12.52,0.79,"1,590.44","1,594.82","1,574.78","263,272","3,251,698","837,877,479"
2009/11/10,"1,582.30",5.51,0.35,"1,595.33","1,600.41","1,580.03","276,940","3,893,466","829,247,730"
2009/11/09,"1,576.79",4.33,0.28,"1,577.92","1,592.10","1,573.36","246,232","3,502,744","826,398,697"
2009/11/06,"1,572.46",20.22,1.30,"1,577.64","1,577.64","1,565.48","254,308","3,701,173","823,974,026"
2009/11/05,"1,552.24",-27.69,-1.75,"1,568.67","1,571.80","1,551.94","204,375","3,368,233","813,533,311"
2009/11/04,"1,579.93",30.01,1.94,"1,556.02","1,579.93","1,550.73","267,395","3,782,343","827,883,940"
2009/11/03,"1,549.92",-9.17,-0.59,"1,562.10","1,565.01","1,549.10","274,472","3,638,963","812,299,901"
2009/11/02,"1,559.09",-21.60,-1.37,"1,543.24","1,570.15","1,543.24","289,875","4,408,359","817,190,240"
2009/10/30,"1,580.69",-5.16,-0.33,"1,605.12","1,605.12","1,580.69","272,706","4,830,826","828,748,895"
