Date,Close,대비,등락률,EPS,PER,BPS,PBR,주당배당금,배당수익률,회전율,환율,코스피,나스닥
2016-02-23,39150,-100,-0.25,3768,10.39,48844,0.8,500,1.28,0.0063,1220.949951171875,1914.22,-1.47
2016-02-24,38250,-900,-2.3,3768,10.15,48844,0.78,500,1.31,0.0088,1229.949951171875,1912.53,0.87
2016-02-25,37850,-400,-1.05,3768,10.05,48844,0.77,500,1.32,0.0103,1231.4000244140625,1918.57,0.87
2016-02-26,38000,150,0.4,3768,10.08,48844,0.78,500,1.32,0.0039,1232.3499755859375,1920.16,0.18
2016-02-29,38000,0,0.0,3768,10.08,48844,0.78,500,1.32,0.0051,1241.1300048828125,1916.66,-0.71
2016-03-02,39400,1400,3.68,3768,10.46,48844,0.81,500,1.27,0.0088,1225.1500244140625,1947.42,0.29
2016-03-03,40900,1500,3.81,3768,10.85,48844,0.84,500,1.22,0.0115,1224.5,1958.17,0.09
2016-03-04,40150,-750,-1.83,3768,10.66,48844,0.82,500,1.25,0.0061,1210.030029296875,1955.63,0.2
2016-03-07,40600,450,1.12,3768,10.77,48844,0.83,500,1.23,0.0073,1196.5,1957.87,-0.19
2016-03-08,40600,0,0.0,3768,10.77,48844,0.83,500,1.23,0.0062,1198.75,1946.12,-1.26
2016-03-09,40450,-150,-0.37,3768,10.74,48844,0.83,500,1.24,0.0042,1208.1800537109375,1952.95,0.55
2016-03-10,40850,400,0.99,3768,10.84,48844,0.84,500,1.22,0.0065,1208.1500244140625,1969.33,-0.26
2016-03-11,40050,-800,-1.96,3768,10.63,48844,0.82,500,1.25,0.0058,1203.949951171875,1971.41,1.85
2016-03-14,39850,-200,-0.5,3768,10.58,48844,0.82,500,1.25,0.0026,1185.9000244140625,1972.27,0.04
2016-03-15,39850,0,0.0,3768,10.58,48844,0.82,500,1.25,0.0022,1185.75,1969.97,-0.45
2016-03-16,36300,-3550,-8.91,3768,9.63,48844,0.74,500,1.38,0.0222,1191.969970703125,1974.9,0.75
2016-03-17,37650,1350,3.72,3768,9.99,48844,0.77,500,1.33,0.0141,1175.8499755859375,1987.99,0.23
2016-03-18,38450,800,2.12,3768,10.2,48844,0.79,500,1.3,0.0066,1152.75,1992.12,0.43
2016-03-21,38200,-250,-0.65,3768,10.14,48844,0.78,500,1.31,0.0047,1162.300048828125,1989.76,0.28
2016-03-22,39800,1600,4.19,3768,10.56,48844,0.81,500,1.26,0.0072,1159.0999755859375,1996.81,0.27
2016-03-23,39750,-50,-0.13,3768,10.55,48844,0.81,500,1.26,0.0045,1154.800048828125,1995.12,-1.1
2016-03-24,40000,250,0.63,3768,10.62,48844,0.82,500,1.25,0.0045,1166.1500244140625,1985.97,0.1
2016-03-28,40900,600,1.49,3768,10.85,48844,0.84,500,1.22,0.0044,1166.1500244140625,1982.54,-0.14
2016-03-29,40750,-150,-0.37,3768,10.81,48844,0.83,500,1.23,0.0047,1166.1500244140625,1994.91,1.67
2016-03-30,42100,1350,3.31,3768,11.17,48844,0.86,500,1.19,0.0091,1156.0799560546875,2002.14,0.47
2016-03-31,42150,50,0.12,3768,11.19,48844,0.86,500,1.19,0.0061,1140.22998046875,1995.85,0.01
2016-04-01,40250,-1900,-4.51,3768,10.68,48844,0.82,500,1.24,0.0075,1140.800048828125,1973.57,0.92
2016-04-04,39500,-750,-1.86,3768,10.48,48844,0.81,500,1.27,0.0041,1145.8199462890625,1978.97,-0.46
2016-04-05,39550,50,0.13,3768,10.5,48844,0.81,500,1.26,0.0029,1148.6300048828125,1962.74,-0.98
2016-04-06,40400,850,2.15,3768,10.72,48844,0.83,500,1.24,0.0047,1158.5,1971.32,1.59
2016-04-07,39550,-850,-2.1,3768,10.5,48844,0.81,500,1.26,0.0053,1153.1500244140625,1973.89,-1.47
2016-04-08,40000,450,1.14,3768,10.62,48844,0.82,500,1.25,0.0031,1156.1500244140625,1972.05,0.05
2016-04-11,39700,-300,-0.75,3768,10.54,48844,0.81,500,1.26,0.0028,1149.5,1970.37,-0.36
2016-04-12,41200,1500,3.78,3768,10.93,48844,0.84,500,1.21,0.0065,1140.5,1981.32,0.8
2016-04-14,41200,0,0.0,3768,10.93,48844,0.84,500,1.21,0.0076,1143.75,2015.93,-0.03
2016-04-15,40100,-1100,-2.67,3768,10.64,48844,0.82,500,1.25,0.0059,1151.5999755859375,2014.71,-0.16
2016-04-18,39400,-700,-1.75,3768,10.46,48844,0.81,500,1.27,0.0079,1145.0999755859375,2009.1,0.44
2016-04-19,40400,1000,2.54,3768,10.72,48844,0.83,500,1.24,0.0087,1141.5999755859375,2011.36,-0.4
2016-04-20,39550,-850,-2.1,3768,10.5,48844,0.81,500,1.26,0.0056,1125.8499755859375,2005.83,0.16
2016-04-21,40050,500,1.26,3768,10.63,48844,0.82,500,1.25,0.0039,1130.0999755859375,2022.1,-0.05
2016-04-22,39450,-600,-1.5,3768,10.47,48844,0.81,500,1.27,0.0038,1138.25,2015.49,-0.8
2016-04-25,40400,950,2.41,3768,10.72,48844,0.83,500,1.24,0.0071,1147.6500244140625,2014.55,-0.21
2016-04-26,40100,-300,-0.74,3768,10.64,48844,0.82,500,1.25,0.0036,1148.52001953125,2019.63,-0.15
2016-04-27,39000,-1100,-2.74,3768,10.35,48844,0.8,500,1.28,0.0086,1144.8800048828125,2015.4,-0.51
2016-04-28,39850,850,2.18,3768,10.58,48844,0.82,500,1.25,0.007,1146.0999755859375,2000.93,-1.19
2016-04-29,40200,350,0.88,3768,10.67,48844,0.82,500,1.24,0.006,1134.0,1994.15,-0.62
2016-05-02,38900,-1300,-3.23,3301,11.78,52227,0.74,500,1.29,0.0071,1143.0,1978.15,0.88
2016-05-03,38700,-200,-0.51,3301,11.72,52227,0.74,500,1.29,0.0078,1135.5,1986.41,-1.13
2016-05-04,36600,-2100,-5.43,3301,11.09,52227,0.7,500,1.37,0.0156,1149.97998046875,1976.71,-0.79
2016-05-09,35350,-1250,-3.42,3301,10.71,52227,0.68,500,1.41,0.0079,1167.3399658203125,1967.81,0.3
2016-05-10,36150,800,2.26,3301,10.95,52227,0.69,500,1.38,0.0046,1173.050048828125,1982.5,1.26
2016-05-11,35500,-650,-1.8,3301,10.75,52227,0.68,500,1.41,0.0047,1169.3299560546875,1980.1,-1.02
2016-05-12,35700,200,0.56,3301,10.81,52227,0.68,500,1.4,0.0037,1162.9000244140625,1977.49,-0.49
2016-05-13,35400,-300,-0.84,3301,10.72,52227,0.68,500,1.41,0.0034,1167.4000244140625,1966.99,-0.41
2016-05-16,35400,0,0.0,3301,10.72,52227,0.68,500,1.41,0.0047,1174.9000244140625,1967.91,1.22
2016-05-17,35250,-150,-0.42,3301,10.68,52227,0.67,500,1.42,0.0031,1176.449951171875,1968.06,-1.25
2016-05-18,34600,-650,-1.84,3301,10.48,52227,0.66,500,1.45,0.0052,1173.3299560546875,1956.73,0.5
2016-05-19,32800,-1800,-5.2,3301,9.94,52227,0.63,500,1.52,0.0142,1186.8499755859375,1946.78,-0.56
2016-05-20,34050,1250,3.81,3301,10.32,52227,0.65,500,1.47,0.0053,1185.449951171875,1947.67,1.21
2016-05-23,33300,-750,-2.2,3301,10.09,52227,0.64,500,1.5,0.0049,1188.4599609375,1955.25,-0.08
2016-05-24,32350,-950,-2.85,3301,9.8,52227,0.62,500,1.55,0.0062,1181.550048828125,1937.68,2.0
2016-05-25,33100,750,2.32,3301,10.03,52227,0.63,500,1.51,0.0048,1185.550048828125,1960.51,0.7
2016-05-26,33100,0,0.0,3301,10.03,52227,0.63,500,1.51,0.0026,1178.8499755859375,1957.06,0.14
2016-05-27,33050,-50,-0.15,3301,10.01,52227,0.63,500,1.51,0.0035,1177.949951171875,1969.17,0.65
2016-05-31,34200,500,1.48,3301,10.36,52227,0.65,500,1.46,0.0089,1198.449951171875,1983.4,0.29
2016-06-01,33750,-450,-1.32,3301,10.22,52227,0.65,500,1.48,0.0037,1187.739990234375,1982.72,0.08
2016-06-02,33350,-400,-1.19,3301,10.1,52227,0.64,500,1.5,0.0036,1190.1500244140625,1985.11,0.39
2016-06-03,33350,0,0.0,3301,10.1,52227,0.64,500,1.5,0.0038,1184.300048828125,1985.84,-0.58
2016-06-07,34900,1550,4.65,3301,10.57,52227,0.67,500,1.43,0.0056,1157.9000244140625,2011.63,-0.14
2016-06-08,34550,-350,-1.0,3301,10.47,52227,0.66,500,1.45,0.003,1154.5,2027.08,0.26
2016-06-09,34300,-250,-0.72,3301,10.39,52227,0.66,500,1.46,0.0069,1150.25,2024.17,-0.32
2016-06-10,34450,150,0.44,3301,10.44,52227,0.66,500,1.45,0.0028,1156.199951171875,2017.63,-1.29
2016-06-13,33650,-800,-2.32,3301,10.19,52227,0.64,500,1.49,0.0039,1169.47998046875,1979.06,-0.94
2016-06-14,33350,-300,-0.89,3301,10.1,52227,0.64,500,1.5,0.0026,1170.1500244140625,1972.03,-0.1
2016-06-15,33000,-350,-1.05,3301,10.0,52227,0.63,500,1.52,0.0029,1173.3900146484375,1968.83,-0.18
2016-06-16,32600,-400,-1.21,3301,9.88,52227,0.62,500,1.53,0.0038,1166.699951171875,1951.99,0.21
2016-06-17,32600,0,0.0,3301,9.88,52227,0.62,500,1.53,0.0037,1169.5799560546875,1953.4,-0.92
2016-06-20,33300,700,2.15,3301,10.09,52227,0.64,500,1.5,0.0026,1168.56005859375,1981.12,0.77
2016-06-21,32450,-850,-2.55,3301,9.83,52227,0.62,500,1.54,0.0043,1159.3499755859375,1982.7,0.14
2016-06-22,34000,1550,4.78,3301,10.3,52227,0.65,500,1.47,0.0073,1151.5999755859375,1992.58,-0.22
2016-06-23,34400,400,1.18,3301,10.42,52227,0.66,500,1.45,0.0055,1149.9000244140625,1986.71,1.59
2016-06-24,32400,-2000,-5.81,3301,9.82,52227,0.62,500,1.54,0.0156,1141.260009765625,1925.24,-4.12
2016-06-27,32050,-350,-1.08,3301,9.71,52227,0.61,500,1.56,0.0071,1170.6099853515625,1926.85,-2.41
2016-06-28,33000,950,2.96,3301,10.0,52227,0.63,500,1.52,0.0052,1177.6500244140625,1936.22,2.12
2016-06-29,33200,200,0.61,3301,10.06,52227,0.64,500,1.51,0.0047,1165.3800048828125,1956.36,1.86
2016-06-30,33350,150,0.45,3301,10.1,52227,0.64,500,1.5,0.0045,1152.1500244140625,1970.35,1.33
2016-07-01,34050,700,2.1,3301,10.32,52227,0.65,500,1.47,0.0039,1151.25,1987.32,0.41
2016-07-05,33850,-600,-1.74,3301,10.25,52227,0.65,500,1.48,0.0032,1151.4000244140625,1989.85,-0.82
2016-07-06,32850,-1000,-2.95,3301,9.95,52227,0.63,500,1.52,0.0042,1154.949951171875,1953.12,0.75
2016-07-07,32850,0,0.0,3301,9.95,52227,0.63,500,1.52,0.0027,1155.25,1974.08,0.36
2016-07-08,31900,-950,-2.89,3301,9.66,52227,0.61,500,1.57,0.0078,1155.6500244140625,1963.1,1.64
2016-07-11,32250,350,1.1,3301,9.77,52227,0.62,500,1.55,0.0038,1147.7099609375,1988.54,0.64
2016-07-12,32500,250,0.78,3301,9.85,52227,0.62,500,1.54,0.0031,1148.0699462890625,1991.23,0.69
2016-07-13,33050,550,1.69,3301,10.01,52227,0.63,500,1.51,0.0043,1141.0,2005.55,-0.34
2016-07-14,33500,450,1.36,3301,10.15,52227,0.64,500,1.49,0.0046,1142.6500244140625,2008.77,0.57
2016-07-15,33950,450,1.34,3301,10.28,52227,0.65,500,1.47,0.0043,1129.25,2017.26,-0.09
2016-07-18,33850,-100,-0.29,3301,10.25,52227,0.65,500,1.48,0.0031,1136.5999755859375,2021.11,0.52
2016-07-19,33450,-400,-1.18,3301,10.13,52227,0.64,500,1.49,0.0032,1133.050048828125,2016.89,-0.38
2016-07-20,33050,-400,-1.2,3301,10.01,52227,0.63,500,1.51,0.0037,1139.199951171875,2015.46,1.06
2016-07-21,33050,0,0.0,3301,10.01,52227,0.63,500,1.51,0.0035,1140.949951171875,2012.22,-0.31
2016-07-22,33850,800,2.42,3301,10.25,52227,0.65,500,1.48,0.0044,1136.050048828125,2010.34,0.52
2016-07-25,33800,-50,-0.15,3301,10.24,52227,0.65,500,1.48,0.0026,1134.0,2012.32,-0.05
2016-07-26,33500,-300,-0.89,3301,10.15,52227,0.64,500,1.49,0.0048,1141.530029296875,2027.34,0.24
2016-07-27,34950,1450,4.33,3301,10.59,52227,0.67,500,1.43,0.0132,1134.550048828125,2025.05,0.58
2016-07-28,36500,1550,4.43,3301,11.06,52227,0.7,500,1.37,0.0122,1129.050048828125,2021.1,0.3
2016-07-29,36800,300,0.82,3301,11.15,52227,0.7,500,1.36,0.0086,1123.3499755859375,2016.19,0.14
2016-08-01,36650,-150,-0.41,3301,11.1,52227,0.7,500,1.36,0.0052,1109.949951171875,2029.61,0.43
2016-08-02,35750,-900,-2.46,3301,10.83,52227,0.68,500,1.4,0.0042,1105.449951171875,2019.03,-0.9
2016-08-03,35300,-450,-1.26,3301,10.69,52227,0.68,500,1.42,0.0042,1111.8399658203125,1994.79,0.43
2016-08-04,35600,300,0.85,3301,10.78,52227,0.68,500,1.4,0.0022,1113.449951171875,2000.03,0.13
2016-08-05,37100,1500,4.21,3301,11.24,52227,0.71,500,1.35,0.0067,1109.949951171875,2017.94,1.06
2016-08-08,37250,150,0.4,3301,11.28,52227,0.71,500,1.34,0.0056,1113.3499755859375,2031.12,-0.15
2016-08-09,37300,50,0.13,3301,11.3,52227,0.71,500,1.34,0.0036,1104.6500244140625,2043.78,0.24
2016-08-10,37300,0,0.0,3301,11.3,52227,0.71,500,1.34,0.0048,1099.9000244140625,2044.64,-0.4
2016-08-11,37650,350,0.94,3301,11.41,52227,0.72,500,1.33,0.0038,1094.25,2048.8,0.46
2016-08-12,38200,550,1.46,3301,11.57,52227,0.73,500,1.31,0.0046,1095.949951171875,2050.47,0.09
2016-08-16,38000,-200,-0.52,3301,11.51,52227,0.73,500,1.32,0.0049,1097.3599853515625,2047.76,-0.66
2016-08-17,38100,100,0.26,3301,11.54,52227,0.73,500,1.31,0.0035,1094.030029296875,2043.75,0.03
2016-08-18,38200,100,0.26,3301,11.57,52227,0.73,500,1.31,0.0032,1104.5,2055.47,0.22
2016-08-19,39550,1350,3.53,3301,11.98,52227,0.76,500,1.26,0.0086,1106.9599609375,2056.24,-0.03
2016-08-22,39250,-300,-0.76,3301,11.89,52227,0.75,500,1.27,0.0028,1117.3900146484375,2042.16,0.12
2016-08-23,40050,800,2.04,3301,12.13,52227,0.77,500,1.25,0.0063,1122.5699462890625,2049.93,0.3
2016-08-24,39450,-600,-1.5,3301,11.95,52227,0.76,500,1.27,0.004,1119.3900146484375,2043.76,-0.81
2016-08-25,38900,-550,-1.39,3301,11.78,52227,0.74,500,1.29,0.0041,1119.7900390625,2042.92,-0.11
2016-08-26,38850,-50,-0.13,3301,11.77,52227,0.74,500,1.29,0.0029,1114.1300048828125,2037.5,0.13
2016-08-29,38400,-450,-1.16,3301,11.63,52227,0.74,500,1.3,0.0043,1121.75,2032.35,0.26
2016-08-30,38450,50,0.13,3301,11.65,52227,0.74,500,1.3,0.0027,1118.3299560546875,2039.74,-0.18
2016-08-31,38550,100,0.26,3301,11.68,52227,0.74,500,1.3,0.0028,1118.3800048828125,2034.65,-0.19
2016-09-01,39950,1400,3.63,3301,12.1,52227,0.76,500,1.25,0.0056,1114.43994140625,2032.72,0.27
2016-09-02,39050,-900,-2.25,3301,11.83,52227,0.75,500,1.28,0.0036,1116.5999755859375,2038.31,0.43
2016-09-06,39600,0,0.0,3301,12.0,52227,0.76,500,1.26,0.0026,1103.4300537109375,2066.53,0.5
2016-09-07,38750,-850,-2.15,3301,11.74,52227,0.74,500,1.29,0.0035,1094.5899658203125,2061.88,0.15
2016-09-08,38550,-200,-0.52,3301,11.68,52227,0.74,500,1.3,0.0032,1088.800048828125,2063.73,-0.46
2016-09-09,39000,450,1.17,3301,11.81,52227,0.75,500,1.28,0.002,1097.3900146484375,2037.87,-2.54
2016-09-12,36900,-2100,-5.38,3301,11.18,52227,0.71,500,1.36,0.0052,1103.5999755859375,1991.48,1.68
2016-09-13,36450,-450,-1.22,3301,11.04,52227,0.7,500,1.37,0.0044,1107.4599609375,1999.36,-1.09
2016-09-19,36800,350,0.96,3301,11.15,52227,0.7,500,1.36,0.003,1124.9000244140625,2015.78,-0.18
2016-09-20,37050,250,0.68,3301,11.22,52227,0.71,500,1.35,0.0027,1118.43994140625,2025.71,0.12
2016-09-21,37000,-50,-0.13,3301,11.21,52227,0.71,500,1.35,0.0035,1116.1500244140625,2035.99,1.03
2016-09-22,37800,800,2.16,3301,11.45,52227,0.72,500,1.32,0.0032,1104.3699951171875,2049.7,0.84
2016-09-23,38350,550,1.46,3301,11.62,52227,0.73,500,1.3,0.0028,1101.989990234375,2054.07,-0.63
2016-09-26,37850,-500,-1.3,3301,11.47,52227,0.72,500,1.32,0.0016,1101.800048828125,2047.11,-0.91
2016-09-27,39000,1150,3.04,3301,11.81,52227,0.75,500,1.28,0.0032,1107.4599609375,2062.82,0.92
2016-09-28,38800,-200,-0.51,3301,11.75,52227,0.74,500,1.29,0.0028,1095.9000244140625,2053.06,0.24
2016-09-29,40000,1200,3.09,3301,12.12,52227,0.77,500,1.25,0.0074,1091.0799560546875,2068.72,-0.93
2016-09-30,39250,-750,-1.88,3301,11.89,52227,0.75,500,1.27,0.0035,1101.6199951171875,2043.63,0.81
2016-10-04,39000,-250,-0.64,3301,11.81,52227,0.75,500,1.28,0.0035,1103.239990234375,2054.86,-0.21
2016-10-05,39300,300,0.77,3301,11.91,52227,0.75,500,1.27,0.0017,1115.3599853515625,2053.0,0.5
2016-10-06,40200,900,2.29,3301,12.18,52227,0.77,500,1.24,0.0042,1113.1800537109375,2065.3,-0.17
2016-10-07,40500,300,0.75,3301,12.27,52227,0.78,500,1.23,0.0043,1114.8900146484375,2053.8,-0.27
2016-10-10,41150,650,1.6,3301,12.47,52227,0.79,500,1.22,0.0048,1115.8499755859375,2056.82,0.69
2016-10-11,42900,1750,4.25,3301,13.0,52227,0.82,500,1.17,0.0097,1106.6199951171875,2031.93,-1.54
2016-10-12,42250,-650,-1.52,3301,12.8,52227,0.81,500,1.18,0.007,1123.6800537109375,2033.73,-0.15
2016-10-13,41850,-400,-0.95,3301,12.68,52227,0.8,500,1.19,0.0033,1123.81005859375,2015.44,-0.49
2016-10-14,42250,400,0.96,3301,12.8,52227,0.81,500,1.18,0.0029,1128.1199951171875,2022.66,0.02
2016-10-17,41700,-550,-1.3,3301,12.63,52227,0.8,500,1.2,0.0034,1136.050048828125,2027.61,-0.28
2016-10-18,42650,950,2.28,3301,12.92,52227,0.82,500,1.17,0.0033,1135.6300048828125,2040.43,0.85
2016-10-19,42700,50,0.12,3301,12.94,52227,0.82,500,1.17,0.003,1124.6199951171875,2040.94,0.05
2016-10-20,42000,-700,-1.64,3301,12.72,52227,0.8,500,1.19,0.0026,1119.6099853515625,2040.6,-0.09
2016-10-21,42950,950,2.26,3301,13.01,52227,0.82,500,1.16,0.0025,1130.22998046875,2033.0,0.3
2016-10-24,43200,250,0.58,3301,13.09,52227,0.83,500,1.16,0.003,1135.5999755859375,2047.74,1.0
2016-10-25,44400,1200,2.78,3301,13.45,52227,0.85,500,1.13,0.0068,1134.3800048828125,2037.17,-0.5
2016-10-26,42250,-2150,-4.84,3301,12.8,52227,0.81,500,1.18,0.0068,1129.0999755859375,2013.89,-0.63
2016-10-27,42250,0,0.0,3301,12.8,52227,0.81,500,1.18,0.0054,1137.3299560546875,2024.12,-0.65
2016-10-28,41050,-1200,-2.84,3301,12.44,52227,0.79,500,1.22,0.0051,1146.52001953125,2019.42,-0.5
2016-10-31,41450,400,0.97,3301,12.56,52227,0.79,500,1.21,0.0031,1146.699951171875,2008.19,-0.02
2016-11-01,40500,-950,-2.29,3301,12.27,52227,0.78,500,1.23,0.0045,1143.3299560546875,2007.39,-0.69
2016-11-02,40050,-450,-1.11,3301,12.13,52227,0.77,500,1.25,0.0036,1145.469970703125,1978.94,-0.93
2016-11-03,41650,1600,4.0,3301,12.62,52227,0.8,500,1.2,0.0048,1145.1700439453125,1983.8,-0.92
2016-11-04,40900,-750,-1.8,3301,12.39,52227,0.78,500,1.22,0.003,1143.4200439453125,1982.02,-0.24
2016-11-07,41150,250,0.61,3301,12.47,52227,0.79,500,1.22,0.002,1141.449951171875,1997.58,2.37
2016-11-08,42300,1150,2.79,3301,12.81,52227,0.81,500,1.18,0.0039,1140.550048828125,2003.38,0.53
2016-11-09,40950,-1350,-3.19,3301,12.41,52227,0.78,500,1.22,0.006,1127.8599853515625,1958.38,1.11
2016-11-10,43700,2750,6.72,3301,13.24,52227,0.84,500,1.14,0.0075,1156.280029296875,2002.6,-0.8
2016-11-11,44200,500,1.14,3301,13.39,52227,0.85,500,1.13,0.0062,1164.949951171875,1984.43,0.54
2016-11-14,43950,-250,-0.57,3301,13.31,52227,0.84,500,1.14,0.0042,1164.4000244140625,1974.4,-0.36
2016-11-15,44850,900,2.05,3301,13.59,52227,0.86,500,1.11,0.0061,1167.760009765625,1967.53,1.1
2016-11-16,44600,-250,-0.56,3301,13.51,52227,0.85,500,1.12,0.0038,1166.68994140625,1979.65,0.36
2016-11-17,44300,-300,-0.67,3301,13.42,52227,0.85,500,1.13,0.0023,1169.0699462890625,1980.55,0.74
2016-11-18,43550,-750,-1.69,3301,13.19,52227,0.83,500,1.15,0.0028,1179.1500244140625,1974.58,-0.23
2016-11-21,43050,-500,-1.15,3301,13.04,52227,0.82,500,1.16,0.0038,1180.75,1966.05,0.89
2016-11-22,43000,-50,-0.12,3301,13.03,52227,0.82,500,1.16,0.0028,1179.1800537109375,1983.47,0.33
2016-11-23,44400,1400,3.26,3301,13.45,52227,0.85,500,1.13,0.0046,1167.9300537109375,1987.95,-0.11
2016-11-25,41750,-1100,-2.57,3301,12.65,52227,0.8,500,1.2,0.0068,1181.050048828125,1974.46,0.34
2016-11-28,41750,0,0.0,3301,12.65,52227,0.8,500,1.2,0.0027,1172.699951171875,1978.13,-0.56
2016-11-29,41050,-700,-1.68,3301,12.44,52227,0.79,500,1.22,0.0031,1169.7099609375,1978.39,0.21
2016-11-30,39350,-1700,-4.14,3301,11.92,52227,0.75,500,1.27,0.0068,1167.8599853515625,1983.48,-1.05
2016-12-01,41000,1650,4.19,3301,12.42,52227,0.79,500,1.22,0.008,1178.1300048828125,1983.75,-1.36
2016-12-02,41700,700,1.71,3301,12.63,52227,0.8,500,1.2,0.003,1167.699951171875,1970.61,0.09
2016-12-05,40200,-1500,-3.6,3301,12.18,52227,0.77,500,1.24,0.0034,1169.5999755859375,1963.36,1.01
2016-12-06,40750,550,1.37,3301,12.34,52227,0.78,500,1.23,0.0023,1166.989990234375,1989.86,0.45
2016-12-07,41050,300,0.74,3301,12.44,52227,0.79,500,1.22,0.0019,1170.550048828125,1991.89,1.14
2016-12-08,41700,650,1.58,3301,12.63,52227,0.8,500,1.2,0.0027,1157.5,2031.07,0.44
2016-12-09,40750,-950,-2.28,3301,12.34,52227,0.78,500,1.23,0.0027,1162.25,2024.69,0.5
2016-12-12,43400,2650,6.5,3301,13.15,52227,0.83,500,1.15,0.0054,1169.949951171875,2027.24,-0.59
2016-12-13,44050,650,1.5,3301,13.34,52227,0.84,500,1.14,0.0049,1164.6500244140625,2035.98,0.95
2016-12-14,42350,-1700,-3.86,3301,12.83,52227,0.81,500,1.18,0.0042,1163.5899658203125,2036.87,-0.5
2016-12-15,43500,1150,2.72,3301,13.18,52227,0.83,500,1.15,0.0041,1179.1600341796875,2036.65,0.37
2016-12-16,43050,-450,-1.03,3301,13.04,52227,0.82,500,1.16,0.0024,1184.4300537109375,2042.24,-0.36
2016-12-19,42100,-950,-2.21,3301,12.75,52227,0.81,500,1.19,0.0019,1186.0,2038.39,0.37
2016-12-20,42800,700,1.66,3301,12.97,52227,0.82,500,1.17,0.0024,1186.949951171875,2041.94,0.49
2016-12-21,43100,300,0.7,3301,13.06,52227,0.83,500,1.16,0.0028,1191.469970703125,2037.96,-0.23
2016-12-22,43200,100,0.23,3301,13.09,52227,0.83,500,1.16,0.0025,1193.3499755859375,2035.73,-0.44
2016-12-23,43000,-200,-0.46,3301,13.03,52227,0.82,500,1.16,0.0022,1205.0999755859375,2035.9,0.28
2016-12-27,43350,200,0.46,3301,13.13,52227,0.83,500,1.15,0.003,1199.550048828125,2042.17,0.45
2016-12-28,43050,-300,-0.69,3301,13.04,52227,0.82,500,1.16,0.0017,1206.47998046875,2024.49,-0.89
2016-12-29,42800,-250,-0.58,3301,12.97,52227,0.82,500,1.17,0.0021,1210.3399658203125,2026.46,-0.12
2017-01-03,42550,-250,-0.58,3301,12.89,52227,0.81,500,1.18,0.003,1202.9300537109375,2043.97,0.85
2017-01-04,43850,1300,3.06,3301,13.28,52227,0.84,500,1.14,0.0049,1206.010009765625,2045.64,0.88
2017-01-05,43350,-500,-1.14,3301,13.13,52227,0.83,500,1.15,0.002,1194.47998046875,2041.95,0.2
2017-01-06,42650,-700,-1.61,3301,12.92,52227,0.82,500,1.17,0.0067,1180.6300048828125,2049.12,0.6
2017-01-09,40750,-1900,-4.45,3301,12.34,52227,0.78,500,1.23,0.0077,1201.0999755859375,2048.78,0.19
2017-01-10,41200,450,1.1,3301,12.48,52227,0.79,500,1.21,0.0029,1202.52001953125,2045.12,0.36
2017-01-11,42050,850,2.06,3301,12.74,52227,0.81,500,1.19,0.0034,1200.5999755859375,2075.17,0.21
2017-01-12,41700,-350,-0.83,3301,12.63,52227,0.8,500,1.2,0.0024,1187.1600341796875,2087.14,-0.29
2017-01-13,41750,50,0.12,3301,12.65,52227,0.8,500,1.2,0.0024,1174.719970703125,2076.79,0.48
2017-01-17,41250,-150,-0.36,3301,12.5,52227,0.79,500,1.21,0.002,1182.1700439453125,2071.87,-0.63
2017-01-18,41000,-250,-0.61,3301,12.42,52227,0.79,500,1.22,0.0022,1160.030029296875,2070.54,0.31
2017-01-19,40000,-1000,-2.44,3301,12.12,52227,0.77,500,1.25,0.0043,1176.7900390625,2072.79,-0.28
2017-01-20,39400,-600,-1.5,3301,11.94,52227,0.75,500,1.27,0.0059,1173.75,2065.61,0.28
2017-01-23,39550,150,0.38,3301,11.98,52227,0.76,500,1.26,0.0025,1173.300048828125,2065.99,-0.04
2017-01-24,39850,300,0.76,3301,12.07,52227,0.76,500,1.25,0.0021,1162.6500244140625,2065.76,0.86
2017-01-25,39200,-650,-1.63,3301,11.88,52227,0.75,500,1.28,0.0027,1168.030029296875,2066.94,0.99
2017-01-26,40500,1300,3.32,3301,12.27,52227,0.78,500,1.23,0.0047,1161.260009765625,2083.59,-0.02
2017-01-31,41550,1050,2.59,3301,12.59,52227,0.8,500,1.2,0.0033,1169.2099609375,2067.57,0.02
2017-02-01,44200,2650,6.38,3301,13.39,52227,0.85,500,1.13,0.0087,1149.25,2080.48,0.5
2017-02-02,44950,750,1.7,3301,13.62,52227,0.86,500,1.11,0.0083,1151.949951171875,2071.01,-0.11
2017-02-03,45600,650,1.45,3301,13.81,52227,0.87,500,1.1,0.0059,1142.699951171875,2073.16,0.54
2017-02-06,45300,-300,-0.66,3301,13.72,52227,0.87,500,1.1,0.0033,1137.760009765625,2077.66,-0.06
2017-02-07,45400,100,0.22,3301,13.75,52227,0.87,500,1.1,0.0034,1132.7099609375,2075.21,0.19
2017-02-08,44850,-550,-1.21,3301,13.59,52227,0.86,500,1.11,0.0037,1142.0999755859375,2065.08,0.15
2017-02-09,46500,1650,3.68,3301,14.09,52227,0.89,500,1.08,0.006,1144.6199951171875,2065.88,0.58
2017-02-10,46650,150,0.32,3301,14.13,52227,0.89,500,1.07,0.003,1149.9100341796875,2075.08,0.33
