Date,Close,대비,등락률,BPS,PBR,주당배당금,배당수익률
2020/08/21,199000,4000,2.05,510076,0.39,10000,5.03
2020/08/24,199000,0,0.0,510076,0.39,10000,5.03
2020/08/25,200500,1500,0.75,510076,0.39,10000,4.99
2020/08/26,193000,-7500,-3.74,510076,0.38,10000,5.18
2020/08/27,188500,-4500,-2.33,510076,0.37,10000,5.31
2020/08/28,189500,1000,0.53,510076,0.37,10000,5.28
2020/08/31,184500,-5000,-2.64,510076,0.36,10000,5.42
2020/09/01,186500,2000,1.08,510076,0.37,10000,5.36
2020/09/02,188000,1500,0.8,510076,0.37,10000,5.32
2020/09/03,189000,1000,0.53,510076,0.37,10000,5.29
2020/09/04,186000,-3000,-1.59,510076,0.36,10000,5.38
2020/09/07,188000,2000,1.08,510076,0.37,10000,5.32
2020/09/08,187000,-1000,-0.53,510076,0.37,10000,5.35
2020/09/09,185000,-2000,-1.07,510076,0.36,10000,5.41
2020/09/10,185500,500,0.27,510076,0.36,10000,5.39
2020/09/11,185500,0,0.0,510076,0.36,10000,5.39
2020/09/14,190000,4500,2.43,510076,0.37,10000,5.26
2020/09/15,189500,-500,-0.26,510076,0.37,10000,5.28
2020/09/16,189000,-500,-0.26,510076,0.37,10000,5.29
2020/09/17,190000,1000,0.53,510076,0.37,10000,5.26
2020/09/18,192000,2000,1.05,510076,0.38,10000,5.21
2020/09/21,191000,-1000,-0.52,510076,0.37,10000,5.24
2020/09/22,194500,3500,1.83,510076,0.38,10000,5.14
2020/09/23,195000,500,0.26,510076,0.38,10000,5.13
2020/09/24,188000,-7000,-3.59,510076,0.37,10000,5.32
2020/09/25,194000,6000,3.19,510076,0.38,10000,5.15
2020/09/28,194000,0,0.0,510076,0.38,10000,5.15
2020/09/29,196000,2000,1.03,510076,0.38,10000,5.1
2020/10/05,205000,9000,4.59,510076,0.4,10000,4.88
2020/10/06,202000,-3000,-1.46,510076,0.4,10000,4.95
2020/10/07,205000,3000,1.49,510076,0.4,10000,4.88
2020/10/08,208000,3000,1.46,510076,0.41,10000,4.81
2020/10/12,207000,-1000,-0.48,510076,0.41,10000,4.83
2020/10/13,205000,-2000,-0.97,510076,0.4,10000,4.88
2020/10/14,200500,-4500,-2.2,510076,0.39,10000,4.99
2020/10/15,205000,4500,2.24,510076,0.4,10000,4.88
2020/10/16,202000,-3000,-1.46,510076,0.4,10000,4.95
2020/10/19,208500,6500,3.22,510076,0.41,10000,4.8
2020/10/20,206500,-2000,-0.96,510076,0.4,10000,4.84
2020/10/21,207000,500,0.24,510076,0.41,10000,4.83
2020/10/22,210000,3000,1.45,510076,0.41,10000,4.76
2020/10/23,220000,10000,4.76,510076,0.43,10000,4.55
2020/10/26,218000,-2000,-0.91,510076,0.43,10000,4.59
2020/10/27,220000,2000,0.92,510076,0.43,10000,4.55
2020/10/28,216000,-4000,-1.82,510076,0.42,10000,4.63
2020/10/29,212000,-4000,-1.85,510076,0.42,10000,4.72
2020/10/30,208000,-4000,-1.89,510076,0.41,10000,4.81
2020/11/02,216000,8000,3.85,510076,0.42,10000,4.63
2020/11/03,220500,4500,2.08,510076,0.43,10000,4.54
2020/11/04,219000,-1500,-0.68,510076,0.43,10000,4.57
2020/11/05,227000,8000,3.65,510076,0.45,10000,4.41
2020/11/06,228000,1000,0.44,510076,0.45,10000,4.39
2020/11/09,234000,6000,2.63,510076,0.46,10000,4.27
2020/11/10,237000,3000,1.28,510076,0.46,10000,4.22
2020/11/11,238500,1500,0.63,510076,0.47,10000,4.19
2020/11/12,236500,-2000,-0.84,510076,0.46,10000,4.23
2020/11/13,236000,-500,-0.21,510076,0.46,10000,4.24
2020/11/16,239000,3000,1.27,510076,0.47,10000,4.18
2020/11/17,238500,-500,-0.21,510076,0.47,10000,4.19
2020/11/18,238500,0,0.0,510076,0.47,10000,4.19
2020/11/19,236000,-2500,-1.05,510076,0.46,10000,4.24
2020/11/20,237500,1500,0.64,510076,0.47,10000,4.21
2020/11/23,243500,6000,2.53,510076,0.48,10000,4.11
2020/11/24,244500,1000,0.41,510076,0.48,10000,4.09
2020/11/25,245000,500,0.2,510076,0.48,10000,4.08
2020/11/26,242500,-2500,-1.02,510076,0.48,10000,4.12
2020/11/27,239500,-3000,-1.24,510076,0.47,10000,4.18
2020/11/30,234000,-5500,-2.3,510076,0.46,10000,4.27
2020/12/01,245500,11500,4.91,510076,0.48,10000,4.07
2020/12/02,250000,4500,1.83,510076,0.49,10000,4.0
2020/12/03,251500,1500,0.6,510076,0.49,10000,3.98
2020/12/04,265500,14000,5.57,510076,0.52,10000,3.77
2020/12/07,270000,4500,1.69,510076,0.53,10000,3.7
2020/12/08,265500,-4500,-1.67,510076,0.52,10000,3.77
2020/12/09,273000,7500,2.82,510076,0.54,10000,3.66
2020/12/10,272000,-1000,-0.37,510076,0.53,10000,3.68
